exp_name,input_type,input_source,rows,cols,B_cols,B_density,total_nonzeros,input_blocks_density,input_entries_density,input_block_size,reorder_algorithm,algo_block_size,epsilon,similarity_func,hierarchic_merge,scramble,Warmup,Repetitions,Algorithm,VBSmm_mean(ms),VBSmm_std,cusparse_spmm_mean(ms),cusparse_spmm_std,
default,4,NO_INPUT,2048,2048,2048,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.517781,0.007962,0.711637,0.002073,
default,4,NO_INPUT,2048,2048,2048,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.529013,0.032293,0.590336,0.000678,
default,4,NO_INPUT,2048,2048,2048,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.814176,0.010120,0.271872,0.005186,
default,4,NO_INPUT,2048,2048,2048,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.810315,0.032805,0.423339,0.009994,
default,4,NO_INPUT,2048,2048,2048,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.829013,0.025447,1.387744,0.008286,
default,4,NO_INPUT,2048,2048,2048,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.693899,0.110341,0.571552,0.004795,
default,4,NO_INPUT,2048,2048,2048,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.621269,0.018680,1.301429,0.014752,
default,4,NO_INPUT,2048,2048,2048,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.668384,0.066377,6.007841,0.049003,
default,4,NO_INPUT,2048,2048,2048,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.233653,0.079655,0.174304,0.004535,
default,4,NO_INPUT,2048,2048,2048,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.234773,0.075931,0.465941,0.013549,
default,4,NO_INPUT,2048,2048,2048,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.233067,0.086063,0.349387,0.005678,
default,4,NO_INPUT,2048,2048,2048,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.318347,0.081645,0.272928,0.002845,
default,4,NO_INPUT,2048,2048,2048,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.316256,0.077341,0.934037,0.019078,
default,4,NO_INPUT,2048,2048,2048,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.334240,0.086781,0.660512,0.007181,
default,4,NO_INPUT,2048,2048,2048,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.468181,0.090761,0.273845,0.004177,
default,4,NO_INPUT,2048,2048,2048,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.456992,0.080806,0.386571,0.006467,
default,4,NO_INPUT,2048,2048,2048,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.468928,0.092507,1.053291,0.064777,
default,4,NO_INPUT,2048,2048,2048,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.958677,0.091252,0.534613,0.006933,
default,4,NO_INPUT,2048,2048,2048,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.964693,0.082677,0.992928,0.014517,
default,4,NO_INPUT,2048,2048,2048,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.960469,0.081950,5.128651,0.058853,
default,4,NO_INPUT,2048,2048,4096,1.000000,255,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.832576,0.024513,0.444107,0.000879,
default,4,NO_INPUT,2048,2048,4096,1.000000,2091,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.816981,0.002722,0.705504,0.005707,
default,4,NO_INPUT,2048,2048,4096,1.000000,20910,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,0.826336,0.012194,0.705643,0.021261,
default,4,NO_INPUT,2048,2048,4096,1.000000,510,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.375723,0.051542,0.464405,0.002692,
default,4,NO_INPUT,2048,2048,4096,1.000000,4182,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.331616,0.012313,1.383243,0.003472,
default,4,NO_INPUT,2048,2048,4096,1.000000,41820,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.402987,0.047109,1.585525,0.011081,
default,4,NO_INPUT,2048,2048,4096,1.000000,1020,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.442261,0.039145,0.754603,0.004795,
default,4,NO_INPUT,2048,2048,4096,1.000000,8364,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.413941,0.004156,1.208608,0.014518,
default,4,NO_INPUT,2048,2048,4096,1.000000,83640,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.432629,0.005368,3.025429,0.052231,
default,4,NO_INPUT,2048,2048,4096,1.000000,2560,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.656779,0.017310,1.208576,0.010532,
default,4,NO_INPUT,2048,2048,4096,1.000000,20992,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.558486,0.012341,4.103061,0.016497,
default,4,NO_INPUT,2048,2048,4096,1.000000,209920,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,5.695499,0.006948,23.180449,0.457579,
default,4,NO_INPUT,2048,2048,4096,1.000000,204,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.447712,0.005909,0.519104,0.003196,
default,4,NO_INPUT,2048,2048,4096,1.000000,1968,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.437536,0.006313,1.232853,0.043894,
default,4,NO_INPUT,2048,2048,4096,1.000000,19668,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.453941,0.009063,1.143253,0.057486,
default,4,NO_INPUT,2048,2048,4096,1.000000,425,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.635211,0.013896,0.448629,0.000746,
default,4,NO_INPUT,2048,2048,4096,1.000000,4100,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.612341,0.017210,1.452192,0.006846,
default,4,NO_INPUT,2048,2048,4096,1.000000,40975,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.634059,0.009314,1.345333,0.047146,
default,4,NO_INPUT,2048,2048,4096,1.000000,867,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.153835,0.199015,0.590368,0.002347,
default,4,NO_INPUT,2048,2048,4096,1.000000,8364,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.038571,0.031171,1.019104,0.009454,
default,4,NO_INPUT,2048,2048,4096,1.000000,83589,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.023093,0.008089,3.160320,0.170042,
default,4,NO_INPUT,2048,2048,4096,1.000000,2176,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.306517,0.024092,1.233877,0.011695,
default,4,NO_INPUT,2048,2048,4096,1.000000,20992,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.311146,0.100164,4.078123,0.022630,
default,4,NO_INPUT,2048,2048,4096,1.000000,209792,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.253301,0.014394,20.216043,0.386792,
default,4,NO_INPUT,2048,2048,4096,1.000000,198,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.361525,0.092902,0.364843,0.010336,
default,4,NO_INPUT,2048,2048,4096,1.000000,1968,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.367253,0.102520,0.954475,0.021242,
default,4,NO_INPUT,2048,2048,4096,1.000000,19662,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.355957,0.091168,0.742624,0.010541,
default,4,NO_INPUT,2048,2048,4096,1.000000,396,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.536565,0.101555,0.571008,0.024432,
default,4,NO_INPUT,2048,2048,4096,1.000000,3936,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.541952,0.093867,1.766197,0.057745,
default,4,NO_INPUT,2048,2048,4096,1.000000,39324,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.545536,0.089265,1.475520,0.019500,
default,4,NO_INPUT,2048,2048,4096,1.000000,792,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.894453,0.121484,0.555403,0.001973,
default,4,NO_INPUT,2048,2048,4096,1.000000,7872,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.898240,0.125035,0.845205,0.012822,
default,4,NO_INPUT,2048,2048,4096,1.000000,78648,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.887733,0.111819,2.516171,0.039921,
default,4,NO_INPUT,2048,2048,4096,1.000000,2112,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.110923,0.204326,1.183989,0.001973,
default,4,NO_INPUT,2048,2048,4096,1.000000,20992,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.107947,0.197028,3.424938,0.032404,
default,4,NO_INPUT,2048,2048,4096,1.000000,209728,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,2.113376,0.192361,19.227999,0.303949,
default,4,NO_INPUT,2048,4096,1024,1.000000,510,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.326677,0.093641,0.121461,0.002133,
default,4,NO_INPUT,2048,4096,1024,1.000000,4182,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.262005,0.037777,0.319669,0.002894,
default,4,NO_INPUT,2048,4096,1024,1.000000,41820,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.269408,0.034149,0.281867,0.021986,
default,4,NO_INPUT,2048,4096,1024,1.000000,1020,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.337259,0.051165,0.189525,0.002913,
default,4,NO_INPUT,2048,4096,1024,1.000000,8364,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.380448,0.053224,0.258987,0.002772,
default,4,NO_INPUT,2048,4096,1024,1.000000,83640,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.287168,0.010711,0.680320,0.028159,
default,4,NO_INPUT,2048,4096,1024,1.000000,2045,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.442421,0.021641,0.272501,0.004194,
default,4,NO_INPUT,2048,4096,1024,1.000000,16769,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.535136,0.209211,0.482592,0.007501,
default,4,NO_INPUT,2048,4096,1024,1.000000,167690,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.426325,0.006270,1.683061,0.017981,
default,4,NO_INPUT,2048,4096,1024,1.000000,5120,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,10.889920,0.024479,0.272064,0.004415,
default,4,NO_INPUT,2048,4096,1024,1.000000,41984,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,10.701739,0.099691,1.063851,0.020905,
default,4,NO_INPUT,2048,4096,1024,1.000000,419840,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.068864,0.038567,5.350080,0.103199,
default,4,NO_INPUT,2048,4096,1024,1.000000,425,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.470976,0.009937,0.129387,0.004568,
default,4,NO_INPUT,2048,4096,1024,1.000000,4100,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.498016,0.026055,0.274955,0.006849,
default,4,NO_INPUT,2048,4096,1024,1.000000,40975,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.478251,0.001307,0.249909,0.002796,
default,4,NO_INPUT,2048,4096,1024,1.000000,867,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.768181,0.024183,0.166443,0.002218,
default,4,NO_INPUT,2048,4096,1024,1.000000,8364,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.772544,0.007467,0.246101,0.002365,
default,4,NO_INPUT,2048,4096,1024,1.000000,83589,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.751232,0.016510,0.700565,0.016409,
default,4,NO_INPUT,2048,4096,1024,1.000000,1734,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.329312,0.023810,0.251637,0.003222,
default,4,NO_INPUT,2048,4096,1024,1.000000,16728,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.317451,0.020029,0.477579,0.002411,
default,4,NO_INPUT,2048,4096,1024,1.000000,167178,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.284395,0.013778,1.559093,0.016662,
default,4,NO_INPUT,2048,4096,1024,1.000000,4352,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,3.008054,0.033694,0.461355,0.004347,
default,4,NO_INPUT,2048,4096,1024,1.000000,41984,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.905568,0.014666,1.026720,0.006150,
default,4,NO_INPUT,2048,4096,1024,1.000000,419584,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.948982,0.041972,5.340288,0.098275,
default,4,NO_INPUT,2048,4096,1024,1.000000,396,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.254197,0.083768,0.130368,0.002971,
default,4,NO_INPUT,2048,4096,1024,1.000000,3936,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.248821,0.079261,0.398389,0.020747,
default,4,NO_INPUT,2048,4096,1024,1.000000,39324,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.249483,0.080920,0.481333,0.005011,
default,4,NO_INPUT,2048,4096,1024,1.000000,792,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.343307,0.077853,0.173589,0.001422,
default,4,NO_INPUT,2048,4096,1024,1.000000,7872,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.350571,0.082963,0.204480,0.003436,
default,4,NO_INPUT,2048,4096,1024,1.000000,78648,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.348800,0.081822,0.730197,0.022167,
default,4,NO_INPUT,2048,4096,1024,1.000000,1650,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.571936,0.087538,0.277312,0.001570,
default,4,NO_INPUT,2048,4096,1024,1.000000,16400,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.576501,0.084458,0.431456,0.007333,
default,4,NO_INPUT,2048,4096,1024,1.000000,163850,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.569195,0.085110,2.049291,0.069350,
default,4,NO_INPUT,2048,4096,1024,1.000000,4224,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.209216,0.080191,0.509088,0.006221,
default,4,NO_INPUT,2048,4096,1024,1.000000,41984,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.208277,0.080746,1.024363,0.014301,
default,4,NO_INPUT,2048,4096,1024,1.000000,419456,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.214197,0.086262,5.471339,0.051577,
default,4,NO_INPUT,2048,4096,2048,1.000000,510,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.340405,0.010017,0.220533,0.002314,
default,4,NO_INPUT,2048,4096,2048,1.000000,4182,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.362389,0.014816,0.657173,0.018089,
default,4,NO_INPUT,2048,4096,2048,1.000000,41820,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.366304,0.023545,0.585611,0.040767,
default,4,NO_INPUT,2048,4096,2048,1.000000,1020,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.457546,0.042354,0.378112,0.001793,
default,4,NO_INPUT,2048,4096,2048,1.000000,8364,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.484373,0.007828,0.564512,0.032072,
default,4,NO_INPUT,2048,4096,2048,1.000000,83640,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.447371,0.017819,1.545813,0.047527,
default,4,NO_INPUT,2048,4096,2048,1.000000,2045,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.749664,0.036978,0.560587,0.004547,
default,4,NO_INPUT,2048,4096,2048,1.000000,16769,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.728597,0.025278,1.609525,0.017807,
default,4,NO_INPUT,2048,4096,2048,1.000000,167690,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.667552,0.020601,5.477921,0.024708,
default,4,NO_INPUT,2048,4096,2048,1.000000,5120,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.493451,0.041725,0.657184,0.006091,
default,4,NO_INPUT,2048,4096,2048,1.000000,41984,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.291061,0.015920,3.478880,0.040564,
default,4,NO_INPUT,2048,4096,2048,1.000000,419840,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.600406,0.028316,18.906197,0.094589,
default,4,NO_INPUT,2048,4096,2048,1.000000,425,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.575829,0.038499,0.237536,0.001268,
default,4,NO_INPUT,2048,4096,2048,1.000000,4100,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.577227,0.028497,0.535755,0.019606,
default,4,NO_INPUT,2048,4096,2048,1.000000,40975,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.560939,0.008242,0.521685,0.031132,
default,4,NO_INPUT,2048,4096,2048,1.000000,867,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.830389,0.043490,0.320533,0.003103,
default,4,NO_INPUT,2048,4096,2048,1.000000,8364,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.817813,0.007215,0.505611,0.003857,
default,4,NO_INPUT,2048,4096,2048,1.000000,83589,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.832811,0.032334,1.455669,0.024450,
default,4,NO_INPUT,2048,4096,2048,1.000000,1734,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.367339,0.020427,0.505867,0.001768,
default,4,NO_INPUT,2048,4096,2048,1.000000,16728,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.355616,0.021483,1.435019,0.018436,
default,4,NO_INPUT,2048,4096,2048,1.000000,167178,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.384363,0.009873,4.831061,0.232754,
default,4,NO_INPUT,2048,4096,2048,1.000000,4352,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,3.036982,0.099534,0.995083,0.005736,
default,4,NO_INPUT,2048,4096,2048,1.000000,41984,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.945525,0.007898,3.395136,0.031530,
default,4,NO_INPUT,2048,4096,2048,1.000000,419584,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.998016,0.040614,18.566217,0.255983,
default,4,NO_INPUT,2048,4096,2048,1.000000,396,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.343573,0.096626,0.243147,0.000867,
default,4,NO_INPUT,2048,4096,2048,1.000000,3936,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.346389,0.096541,0.903947,0.015160,
default,4,NO_INPUT,2048,4096,2048,1.000000,39324,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.349749,0.092364,1.013141,0.035740,
default,4,NO_INPUT,2048,4096,2048,1.000000,792,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.476181,0.093333,0.348757,0.004448,
default,4,NO_INPUT,2048,4096,2048,1.000000,7872,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.479563,0.092951,0.425589,0.013158,
default,4,NO_INPUT,2048,4096,2048,1.000000,78648,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.479765,0.095589,1.569131,0.020674,
default,4,NO_INPUT,2048,4096,2048,1.000000,1650,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.821301,0.094792,0.566699,0.006782,
default,4,NO_INPUT,2048,4096,2048,1.000000,16400,0.200000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.813984,0.093223,1.134133,0.020916,
default,4,NO_INPUT,2048,4096,2048,1.000000,163850,0.200000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.826315,0.105055,4.866112,0.121983,
default,4,NO_INPUT,2048,4096,2048,1.000000,4224,0.500000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.744949,0.102321,1.089088,0.008299,
default,4,NO_INPUT,2048,4096,2048,1.000000,41984,0.500000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.756523,0.095645,3.207296,0.026477,
default,4,NO_INPUT,2048,4096,2048,1.000000,419456,0.500000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.747701,0.101757,17.463903,0.196258,
default,4,NO_INPUT,2048,4096,4096,1.000000,510,0.050000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.383019,0.020949,0.436160,0.001158,
default,4,NO_INPUT,2048,4096,4096,1.000000,4182,0.050000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.359733,0.011483,1.325227,0.020091,
default,4,NO_INPUT,2048,4096,4096,1.000000,41820,0.050000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,1.404096,0.043245,1.580512,0.053792,
default,4,NO_INPUT,2048,4096,4096,1.000000,1020,0.100000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.457387,0.056277,0.743755,0.003000,
default,4,NO_INPUT,2048,4096,4096,1.000000,8364,0.100000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.599328,0.001856,1.535691,0.010169,
default,4,NO_INPUT,2048,4096,4096,1.000000,83640,0.100000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,2.461376,0.018918,3.664864,0.098621,
default,4,NO_INPUT,2048,4096,4096,1.000000,2045,0.200000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.743659,0.056151,1.169611,0.010602,
default,4,NO_INPUT,2048,4096,4096,1.000000,16769,0.200000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.490314,0.011040,4.299850,0.040362,
default,4,NO_INPUT,2048,4096,4096,1.000000,167690,0.200000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,4.634581,0.048407,15.132661,0.103580,
default,4,NO_INPUT,2048,4096,4096,1.000000,5120,0.500000,0.001000,64,saad,1,0.500000,scalar,1,0,1,3,-1,10.953067,0.092808,1.597216,0.014798,
default,4,NO_INPUT,2048,4096,4096,1.000000,41984,0.500000,0.010000,64,saad,1,0.500000,scalar,1,0,1,3,-1,10.834933,0.080626,9.219329,0.100613,
default,4,NO_INPUT,2048,4096,4096,1.000000,419840,0.500000,0.100000,64,saad,1,0.500000,scalar,1,0,1,3,-1,11.164085,0.049703,52.286221,0.216240,
default,4,NO_INPUT,2048,4096,4096,1.000000,425,0.050000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.695691,0.018197,0.467477,0.001347,
default,4,NO_INPUT,2048,4096,4096,1.000000,4100,0.050000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.697728,0.020579,1.266251,0.013094,
default,4,NO_INPUT,2048,4096,4096,1.000000,40975,0.050000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,0.707509,0.026941,1.292629,0.023823,
default,4,NO_INPUT,2048,4096,4096,1.000000,867,0.100000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.152021,0.040194,0.654912,0.010138,
default,4,NO_INPUT,2048,4096,4096,1.000000,8364,0.100000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.118624,0.045320,1.212224,0.012832,
default,4,NO_INPUT,2048,4096,4096,1.000000,83589,0.100000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.098379,0.053136,3.359381,0.027349,
default,4,NO_INPUT,2048,4096,4096,1.000000,1734,0.200000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,2.003989,0.071167,1.035723,0.005430,
default,4,NO_INPUT,2048,4096,4096,1.000000,16728,0.200000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.924117,0.042754,3.963755,0.040940,
default,4,NO_INPUT,2048,4096,4096,1.000000,167178,0.200000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,1.974368,0.089425,14.149590,0.069375,
default,4,NO_INPUT,2048,4096,4096,1.000000,4352,0.500000,0.001000,128,saad,1,0.500000,scalar,1,0,1,3,-1,4.304693,0.132899,2.129216,0.024938,
default,4,NO_INPUT,2048,4096,4096,1.000000,41984,0.500000,0.010000,128,saad,1,0.500000,scalar,1,0,1,3,-1,4.247552,0.119102,9.200852,0.078173,
default,4,NO_INPUT,2048,4096,4096,1.000000,419584,0.500000,0.100000,128,saad,1,0.500000,scalar,1,0,1,3,-1,4.234678,0.183683,51.721889,0.112737,
default,4,NO_INPUT,2048,4096,4096,1.000000,396,0.050000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.592416,0.121369,0.484043,0.013374,
default,4,NO_INPUT,2048,4096,4096,1.000000,3936,0.050000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.583339,0.121538,1.916533,0.008456,
default,4,NO_INPUT,2048,4096,4096,1.000000,39324,0.050000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.582549,0.112506,2.176213,0.058867,
default,4,NO_INPUT,2048,4096,4096,1.000000,792,0.100000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.949237,0.106032,0.717781,0.000291,
default,4,NO_INPUT,2048,4096,4096,1.000000,7872,0.100000,0.010000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.951179,0.106450,1.004811,0.031965,
default,4,NO_INPUT,2048,4096,4096,1.000000,78648,0.100000,0.100000,256,saad,1,0.500000,scalar,1,0,1,3,-1,0.956864,0.115100,3.413536,0.150443,
default,4,NO_INPUT,2048,4096,4096,1.000000,1650,0.200000,0.001000,256,saad,1,0.500000,scalar,1,0,1,3,-1,1.752021,0.102203,1.161579,0.009623,
